id,age,job,marital_status,education,default_loan,balance,housing_loan,personal_loan,contact_type,day,month,duration,campaign,pdays,previous,poutcome,subscription
17653,32,HOUSE,MAR,SEC,N,156,N,Y,CEL,28,8,82,4,-1,0,UNK,0
17654,40,MGNT,MAR,TER,N,351,Y,N,CEL,29,1,338,1,254,3,FAIL,0
17655,24,MGNT,SIN,TER,N,736,Y,N,CEL,15,4,442,2,246,2,OTH,1
17656,57,ENTREP,DIV,SEC,Y,25,Y,N,CEL,11,5,652,1,370,4,OTH,0
17657,51,BLUE,MAR,PRIM,Y,-17,N,N,CEL,27,8,134,6,-1,0,UNK,0
17658,32,ADMIN,MAR,SEC,N,752,Y,N,CEL,21,11,82,4,191,1,FAIL,0
17659,34,BLUE,MAR,SEC,N,1988,Y,N,TEL,29,1,53,1,266,2,FAIL,0
17660,32,UNEMP,MAR,TER,N,394,Y,N,CEL,14,8,266,2,-1,0,UNK,0
17661,31,SELF,MAR,SEC,N,731,N,Y,CEL,8,7,188,1,-1,0,UNK,0
17662,30,MGNT,MAR,TER,N,1996,N,N,CEL,8,2,1133,3,101,1,OTH,1
17663,39,MGNT,MAR,TER,N,45,N,N,CEL,28,8,148,4,-1,0,UNK,0
17664,33,MGNT,SIN,TER,N,0,N,N,CEL,27,8,191,4,-1,0,UNK,0
17665,28,ADMIN,SIN,SEC,N,251,Y,N,UNK,6,5,178,2,-1,0,UNK,0
17666,34,ADMIN,MAR,TER,N,69,N,Y,CEL,3,8,263,3,251,3,SUC,1
17667,36,ADMIN,MAR,SEC,N,606,Y,N,CEL,2,2,102,2,-1,0,UNK,0
17668,56,BLUE,MAR,PRIM,N,0,N,N,CEL,7,8,152,6,-1,0,UNK,0
17669,32,HOUSE,MAR,PRIM,N,91,Y,N,CEL,16,7,110,6,-1,0,UNK,0
17670,35,TECH,SIN,UNK,N,0,N,N,CEL,28,1,81,2,-1,0,UNK,0
17671,47,TECH,DIV,TER,N,-1148,Y,Y,UNK,27,5,62,2,-1,0,UNK,0
17672,31,BLUE,MAR,SEC,N,92,Y,N,UNK,16,5,688,1,-1,0,UNK,1
17673,43,TECH,MAR,SEC,N,221,N,N,CEL,22,8,73,2,-1,0,UNK,0
17674,42,TECH,DIV,TER,N,343,N,N,CEL,25,8,87,4,-1,0,UNK,0
17675,33,TECH,SIN,SEC,N,1429,Y,N,CEL,31,8,268,8,-1,0,UNK,1
17676,32,BLUE,MAR,SEC,N,36,Y,N,CEL,18,5,116,4,-1,0,UNK,0
17677,33,BLUE,MAR,SEC,N,157,Y,N,CEL,18,11,110,1,182,1,FAIL,0
17678,31,MGNT,SIN,SEC,N,1088,Y,N,CEL,8,4,575,2,-1,0,UNK,1
17679,36,TECH,SIN,TER,N,197,N,N,CEL,30,4,260,1,-1,0,UNK,1
17680,32,ADMIN,MAR,SEC,N,200,N,N,CEL,1,9,729,1,29,3,FAIL,1
17681,45,MGNT,DIV,SEC,N,0,Y,N,CEL,6,5,1079,3,-1,0,UNK,0
17682,75,retired,DIV,PRIM,N,852,N,N,CEL,15,3,341,1,-1,0,UNK,0
17683,31,TECH,SIN,SEC,N,9,N,N,CEL,7,7,167,2,-1,0,UNK,0
17684,43,MGNT,DIV,TER,N,38,Y,N,CEL,25,7,197,6,-1,0,UNK,0
17685,50,MGNT,MAR,TER,N,4315,Y,N,CEL,22,7,181,11,-1,0,UNK,0
17686,40,ADMIN,SIN,SEC,N,739,Y,N,UNK,16,5,132,1,-1,0,UNK,0
17687,39,ADMIN,DIV,SEC,N,2903,Y,Y,TEL,25,7,259,2,-1,0,UNK,0
17688,59,BLUE,MAR,PRIM,N,595,N,N,TEL,31,7,208,7,-1,0,UNK,0
17689,63,ENTREP,MAR,SEC,N,3904,N,N,TEL,4,8,250,2,187,2,SUC,1
17690,53,BLUE,MAR,SEC,N,285,Y,Y,TEL,30,7,242,4,-1,0,UNK,0
17691,29,BLUE,DIV,SEC,N,291,Y,N,CEL,20,4,405,2,-1,0,UNK,0
17692,27,STUD,SIN,TER,N,838,N,N,CEL,11,10,162,1,-1,0,UNK,0
17693,53,BLUE,MAR,SEC,N,0,Y,N,CEL,7,5,407,2,-1,0,UNK,0
17694,48,TECH,MAR,SEC,N,3142,N,N,UNK,23,5,563,1,-1,0,UNK,0
17695,31,TECH,SIN,SEC,N,90,N,Y,UNK,4,6,35,1,-1,0,UNK,0
17696,33,MGNT,SIN,TER,N,3161,Y,N,CEL,2,4,313,3,-1,0,UNK,1
17697,27,TECH,SIN,SEC,N,158,N,N,UNK,1,7,650,2,-1,0,UNK,1
17698,26,ADMIN,SIN,SEC,N,-12,Y,N,UNK,4,6,98,1,-1,0,UNK,0
17699,43,TECH,MAR,SEC,N,0,N,N,CEL,8,7,74,1,-1,0,UNK,0
17700,50,ADMIN,SIN,SEC,N,2040,Y,N,CEL,7,5,149,1,357,1,FAIL,0
17701,53,ADMIN,DIV,SEC,N,0,Y,N,CEL,5,5,246,1,344,1,FAIL,0
17702,33,TECH,SIN,SEC,N,608,N,N,CEL,31,7,58,4,-1,0,UNK,0
17703,39,MGNT,MAR,UNK,N,548,Y,N,CEL,19,11,154,2,-1,0,UNK,0
17704,41,TECH,MAR,SEC,N,1602,Y,N,CEL,2,6,142,1,-1,0,UNK,0
17705,57,ENTREP,MAR,PRIM,N,6,Y,N,CEL,24,7,126,6,-1,0,UNK,0
17706,42,SELF,SIN,SEC,N,429,N,N,CEL,28,1,96,2,-1,0,UNK,0
17707,31,ADMIN,MAR,SEC,N,774,Y,Y,CEL,21,7,93,1,-1,0,UNK,0
17708,50,ADMIN,MAR,SEC,N,284,Y,N,CEL,11,5,106,1,278,3,FAIL,0
17709,57,retired,MAR,SEC,N,455,Y,N,CEL,7,5,361,1,-1,0,UNK,0
17710,37,BLUE,MAR,SEC,N,287,Y,N,UNK,6,6,191,2,-1,0,UNK,0
17711,55,UNEMP,DIV,SEC,N,79,Y,N,CEL,17,7,418,2,-1,0,UNK,0
17712,44,BLUE,MAR,PRIM,N,-337,Y,N,CEL,20,4,326,3,-1,0,UNK,0
17713,30,SERV,SIN,SEC,N,101,Y,N,CEL,19,11,85,2,-1,0,UNK,0
17714,52,BLUE,DIV,PRIM,N,29,Y,N,CEL,15,5,223,2,298,1,FAIL,0
17715,49,MGNT,MAR,SEC,N,466,N,N,CEL,2,2,21,3,-1,0,UNK,0
17716,30,MGNT,SIN,TER,N,4808,N,N,CEL,10,3,272,1,-1,0,UNK,1
17717,28,SERV,MAR,SEC,N,376,N,Y,TEL,29,7,49,4,-1,0,UNK,0
17718,28,TECH,SIN,SEC,N,-9,Y,Y,UNK,9,5,175,5,-1,0,UNK,0
17719,33,ADMIN,MAR,SEC,N,17,Y,N,CEL,13,5,74,1,351,1,FAIL,0
17720,37,TECH,MAR,SEC,N,1309,Y,N,CEL,28,8,77,4,-1,0,UNK,0
17721,53,BLUE,MAR,SEC,N,427,N,Y,CEL,14,8,360,4,-1,0,UNK,0
17722,34,ENTREP,MAR,TER,N,0,Y,N,CEL,6,5,611,1,183,1,FAIL,1
17723,28,TECH,SIN,SEC,N,126,N,N,CEL,3,3,229,1,-1,0,UNK,0
17724,44,SERV,MAR,SEC,N,938,N,N,UNK,12,6,406,1,-1,0,UNK,0
17725,37,UNEMP,SIN,SEC,N,0,Y,N,CEL,11,5,125,1,-1,0,UNK,0
17726,30,TECH,SIN,PRIM,N,2731,Y,N,CEL,14,4,314,1,-1,0,UNK,0
17727,35,MGNT,MAR,TER,N,22569,Y,N,CEL,21,11,72,4,-1,0,UNK,0
17728,38,TECH,SIN,SEC,N,0,N,N,CEL,21,8,66,2,-1,0,UNK,0
17729,36,MGNT,DIV,TER,N,3611,Y,N,UNK,4,6,347,3,-1,0,UNK,0
17730,31,MGNT,SIN,SEC,N,783,Y,N,UNK,6,5,320,1,-1,0,UNK,0
17731,28,STUD,SIN,SEC,N,1925,N,N,CEL,25,5,252,1,88,4,FAIL,1
17732,40,TECH,SIN,TER,N,250,Y,N,CEL,1,4,107,1,-1,0,UNK,0
17733,42,MGNT,DIV,TER,N,238,N,N,CEL,25,9,692,1,-1,0,UNK,1
17734,54,BLUE,MAR,SEC,N,466,N,N,CEL,29,8,436,4,-1,0,UNK,0
17735,37,MGNT,SIN,TER,N,815,Y,N,CEL,7,5,77,1,-1,0,UNK,0
17736,31,STUD,SIN,SEC,N,334,Y,N,CEL,5,2,195,4,233,2,OTH,0
17737,58,ADMIN,MAR,SEC,N,3496,Y,N,UNK,2,6,111,4,-1,0,UNK,0
17738,39,HOUSE,MAR,PRIM,N,0,Y,N,CEL,19,8,92,4,-1,0,UNK,0
17739,36,TECH,SIN,SEC,N,210,N,N,CEL,2,2,65,1,-1,0,UNK,0
17740,35,HOUSE,MAR,TER,N,20,Y,Y,CEL,17,7,505,3,-1,0,UNK,0
17741,30,MGNT,MAR,TER,N,27,Y,N,CEL,12,6,175,2,319,2,OTH,0
17742,43,TECH,MAR,SEC,N,48,Y,N,CEL,8,7,89,1,-1,0,UNK,0
17743,62,HOUSE,MAR,SEC,N,565,N,N,CEL,4,9,123,3,-1,0,UNK,0
17744,33,BLUE,SIN,SEC,N,371,Y,N,UNK,16,5,1128,3,-1,0,UNK,0
17745,56,SERV,DIV,SEC,N,72,Y,Y,CEL,7,5,263,1,357,4,FAIL,0
17746,34,BLUE,MAR,PRIM,N,-20,Y,N,UNK,2,6,920,2,-1,0,UNK,0
17747,49,BLUE,MAR,PRIM,N,737,N,N,CEL,13,8,100,2,-1,0,UNK,0
17748,37,MGNT,MAR,TER,N,1276,N,N,CEL,16,11,146,1,94,2,SUC,1
17749,40,UNEMP,SIN,TER,N,7968,N,N,CEL,3,9,733,1,93,1,SUC,1
17750,41,BLUE,MAR,PRIM,N,6596,Y,N,CEL,7,5,192,1,168,1,FAIL,0
17751,41,MGNT,MAR,TER,N,5,N,N,UNK,5,6,178,1,-1,0,UNK,0
17752,49,TECH,DIV,SEC,Y,-757,Y,Y,UNK,2,6,68,1,-1,0,UNK,0
17753,46,MGNT,MAR,TER,N,716,Y,Y,CEL,8,5,557,1,172,1,FAIL,0
17754,40,SELF,MAR,SEC,Y,-754,Y,Y,UNK,3,6,941,3,-1,0,UNK,1
17755,38,SERV,MAR,SEC,Y,-242,Y,Y,UNK,20,5,236,2,-1,0,UNK,0
17756,39,BLUE,MAR,PRIM,N,1802,Y,N,UNK,2,6,490,1,-1,0,UNK,0
17757,32,ADMIN,SIN,SEC,N,116,N,Y,CEL,16,7,255,2,-1,0,UNK,0
17758,32,MGNT,SIN,TER,N,1882,N,N,CEL,25,8,497,5,-1,0,UNK,1
17759,44,ADMIN,SIN,UNK,Y,-612,Y,N,CEL,31,7,297,1,-1,0,UNK,0
17760,41,TECH,MAR,SEC,N,767,Y,Y,UNK,6,5,204,1,-1,0,UNK,0
17761,35,MGNT,SIN,SEC,N,0,Y,N,CEL,6,5,495,1,-1,0,UNK,0
17762,42,MGNT,MAR,TER,N,0,N,N,CEL,20,11,90,2,-1,0,UNK,0
17763,30,MGNT,SIN,TER,N,-218,Y,N,CEL,27,8,13,15,-1,0,UNK,0
17764,36,BLUE,MAR,SEC,N,199,Y,N,CEL,9,7,183,1,-1,0,UNK,0
17765,38,BLUE,MAR,SEC,N,2836,N,N,UNK,6,6,116,3,-1,0,UNK,0
17766,53,retired,MAR,SEC,N,303,Y,N,UNK,6,5,593,2,-1,0,UNK,0
17767,56,SERV,SIN,SEC,N,-40,Y,N,CEL,15,5,311,1,368,2,FAIL,1
17768,49,SERV,DIV,SEC,N,0,N,N,CEL,28,7,412,2,-1,0,UNK,1
17769,40,MGNT,MAR,TER,N,12409,Y,N,CEL,12,8,196,2,-1,0,UNK,0
17770,29,ADMIN,SIN,SEC,N,854,N,N,CEL,20,7,175,5,95,1,OTH,0
17771,44,TECH,MAR,SEC,N,1879,Y,N,CEL,11,8,88,4,-1,0,UNK,0
17772,35,TECH,SIN,SEC,N,634,Y,N,CEL,29,8,122,2,-1,0,UNK,0
17773,33,TECH,MAR,SEC,N,6419,N,N,CEL,7,8,419,3,-1,0,UNK,0
17774,29,TECH,SIN,TER,N,865,N,N,CEL,17,5,248,3,243,1,FAIL,0
17775,45,MGNT,MAR,TER,N,623,N,N,CEL,9,9,405,3,-1,0,UNK,0
17776,53,TECH,MAR,SEC,N,529,Y,N,CEL,28,1,558,1,-1,0,UNK,0
17777,34,MGNT,SIN,TER,N,0,N,N,CEL,21,8,183,2,-1,0,UNK,0
17778,31,SELF,SIN,SEC,N,532,Y,N,UNK,16,5,90,7,-1,0,UNK,0
17779,35,ADMIN,SIN,SEC,N,-67,N,Y,CEL,21,7,84,1,-1,0,UNK,0
17780,48,TECH,MAR,TER,N,0,N,N,TEL,26,8,176,15,-1,0,UNK,0
17781,32,SERV,MAR,SEC,N,-538,N,Y,CEL,15,5,233,1,353,1,FAIL,0
17782,47,BLUE,DIV,SEC,N,506,N,N,CEL,24,7,134,1,-1,0,UNK,0
17783,49,TECH,MAR,PRIM,N,1569,N,N,CEL,14,1,470,1,196,1,OTH,0
17784,46,ADMIN,MAR,SEC,N,44,N,N,CEL,6,8,175,2,-1,0,UNK,0
17785,35,BLUE,DIV,PRIM,N,1792,Y,N,CEL,31,7,630,6,-1,0,UNK,1
17786,41,TECH,SIN,SEC,N,769,N,Y,CEL,20,11,222,4,98,4,OTH,0
17787,38,MGNT,DIV,TER,N,10638,N,N,UNK,12,6,159,2,-1,0,UNK,0
17788,39,BLUE,MAR,SEC,N,123,Y,N,UNK,6,6,165,3,-1,0,UNK,0
17789,45,SELF,DIV,SEC,N,1966,Y,N,CEL,4,2,76,2,204,3,OTH,0
17790,22,SERV,SIN,SEC,N,129,N,N,CEL,16,10,258,1,-1,0,UNK,1
17791,42,MGNT,MAR,TER,N,3713,N,N,CEL,19,11,709,2,-1,0,UNK,1
17792,54,UNEMP,DIV,SEC,N,550,N,N,CEL,28,1,131,1,-1,0,UNK,0
17793,33,SERV,MAR,SEC,N,109,Y,N,UNK,2,6,54,4,-1,0,UNK,0
17794,30,MGNT,SIN,TER,N,12857,Y,N,CEL,6,11,150,1,-1,0,UNK,1
17795,57,MGNT,MAR,SEC,N,0,N,N,CEL,28,1,132,1,-1,0,UNK,0
17796,30,SERV,SIN,SEC,N,342,Y,N,UNK,7,5,206,2,-1,0,UNK,0
17797,38,TECH,SIN,SEC,N,1711,N,N,CEL,20,4,379,3,202,1,SUC,1
17798,43,TECH,MAR,SEC,N,310,Y,N,UNK,29,5,291,1,-1,0,UNK,0
17799,38,TECH,MAR,TER,N,1092,Y,N,UNK,21,5,317,1,-1,0,UNK,0
17800,53,SELF,MAR,TER,N,217,N,N,CEL,11,8,121,5,-1,0,UNK,0
17801,32,HOUSE,MAR,PRIM,N,51,Y,N,CEL,12,5,324,1,-1,0,UNK,0
17802,45,BLUE,MAR,PRIM,N,0,Y,N,CEL,21,7,81,4,-1,0,UNK,0
17803,47,UNEMP,MAR,SEC,N,312,N,N,CEL,29,7,884,1,-1,0,UNK,1
17804,44,BLUE,MAR,PRIM,N,924,Y,N,UNK,4,6,89,3,-1,0,UNK,0
17805,48,MGNT,MAR,TER,N,2,N,N,CEL,16,6,79,2,-1,0,UNK,0
17806,52,TECH,MAR,SEC,N,195,Y,N,CEL,18,2,220,1,63,5,FAIL,1
17807,50,ENTREP,DIV,TER,N,1790,N,Y,CEL,6,2,748,3,-1,0,UNK,0
17808,26,MGNT,MAR,TER,N,243,N,N,CEL,26,5,482,1,-1,0,UNK,1
17809,54,ADMIN,MAR,SEC,N,111,N,N,CEL,28,8,29,13,-1,0,UNK,0
17810,37,MGNT,MAR,TER,N,165,N,N,CEL,24,8,315,1,83,1,OTH,0
17811,48,BLUE,SIN,SEC,N,-552,N,Y,CEL,21,11,150,2,-1,0,UNK,0
17812,49,TECH,MAR,SEC,N,0,N,Y,CEL,8,7,120,3,-1,0,UNK,0
17813,44,BLUE,MAR,SEC,N,2092,N,Y,UNK,18,6,452,1,-1,0,UNK,0
17814,28,SELF,SIN,TER,N,226,N,Y,CEL,8,7,191,1,-1,0,UNK,0
17815,37,BLUE,MAR,SEC,N,771,Y,N,CEL,11,5,262,2,367,4,FAIL,0
17816,73,retired,MAR,SEC,N,19,N,N,CEL,5,11,509,2,-1,0,UNK,0
17817,31,ADMIN,MAR,SEC,N,7634,Y,Y,UNK,3,6,216,1,-1,0,UNK,0
17818,36,MGNT,MAR,TER,N,0,Y,N,CEL,22,7,99,1,-1,0,UNK,0
17819,45,TECH,MAR,SEC,N,3601,Y,N,UNK,30,5,536,2,-1,0,UNK,0
17820,45,TECH,MAR,SEC,N,2403,N,N,CEL,13,2,147,2,84,1,FAIL,0
17821,46,UNEMP,SIN,TER,N,44,N,N,CEL,14,8,225,1,-1,0,UNK,1
17822,44,SERV,SIN,SEC,N,2886,N,N,UNK,20,6,31,1,-1,0,UNK,0
17823,36,SERV,SIN,SEC,N,248,Y,N,UNK,7,5,90,2,-1,0,UNK,0
17824,59,TECH,MAR,SEC,N,0,N,N,CEL,29,8,62,2,-1,0,UNK,0
17825,50,ADMIN,MAR,SEC,N,2955,N,N,CEL,14,1,166,1,-1,0,UNK,0
17826,33,MGNT,SIN,TER,N,0,N,N,CEL,28,8,236,10,-1,0,UNK,0
17827,36,BLUE,DIV,SEC,N,808,N,N,UNK,16,6,163,1,-1,0,UNK,0
17828,47,UNEMP,MAR,PRIM,N,168,Y,N,TEL,30,1,66,1,241,1,OTH,0
17829,49,BLUE,MAR,SEC,N,457,Y,Y,UNK,28,5,189,2,-1,0,UNK,0
17830,32,ADMIN,SIN,SEC,N,287,N,N,UNK,15,5,465,3,-1,0,UNK,0
17831,27,SERV,SIN,SEC,N,3354,Y,N,CEL,14,5,493,5,-1,0,UNK,0
17832,33,ADMIN,DIV,SEC,N,1,N,N,CEL,28,1,119,2,-1,0,UNK,0
17833,39,MGNT,MAR,TER,N,2877,Y,N,UNK,6,5,278,1,-1,0,UNK,0
17834,30,ADMIN,MAR,SEC,N,2678,Y,N,CEL,18,5,23,5,-1,0,UNK,0
17835,49,TECH,SIN,SEC,N,-97,Y,N,UNK,6,6,92,2,-1,0,UNK,0
17836,45,BLUE,MAR,PRIM,N,-455,Y,Y,CEL,31,7,161,2,-1,0,UNK,0
17837,35,MGNT,MAR,TER,Y,89,N,Y,UNK,8,5,166,3,-1,0,UNK,0
17838,32,BLUE,MAR,SEC,N,7107,Y,N,CEL,17,4,882,2,-1,0,UNK,0
17839,33,TECH,SIN,TER,N,340,N,N,CEL,8,8,348,2,-1,0,UNK,0
17840,27,SERV,SIN,SEC,Y,-1,N,N,CEL,22,7,60,2,-1,0,UNK,0
17841,36,TECH,SIN,SEC,N,1521,Y,N,UNK,16,6,243,2,-1,0,UNK,0
17842,41,MGNT,SIN,SEC,N,764,N,N,CEL,12,6,230,2,-1,0,UNK,0
17843,47,ENTREP,SIN,TER,N,77,Y,Y,CEL,7,5,308,1,335,3,FAIL,0
17844,37,MGNT,SIN,UNK,N,504,Y,N,CEL,16,4,555,1,-1,0,UNK,0
17845,25,STUD,SIN,SEC,N,1919,Y,N,CEL,15,5,264,1,351,4,FAIL,0
17846,36,MGNT,SIN,TER,N,243,Y,N,CEL,7,5,160,2,360,3,FAIL,0
17847,36,ENTREP,MAR,TER,N,1169,Y,N,UNK,6,5,168,2,-1,0,UNK,0
17848,41,MGNT,MAR,TER,N,832,Y,Y,CEL,21,11,164,1,176,1,FAIL,0
17849,27,STUD,SIN,SEC,N,213,N,N,CEL,27,3,378,1,-1,0,UNK,1
17850,33,TECH,DIV,SEC,N,464,N,N,CEL,4,2,207,4,-1,0,UNK,0
17851,28,ADMIN,SIN,SEC,N,261,Y,Y,CEL,9,9,259,2,98,4,SUC,1
17852,31,ADMIN,SIN,TER,N,541,N,N,CEL,5,2,100,1,-1,0,UNK,0
17853,42,SERV,MAR,SEC,N,98,Y,N,TEL,28,7,228,2,-1,0,UNK,0
17854,26,BLUE,MAR,SEC,N,986,Y,N,UNK,5,6,209,3,-1,0,UNK,0
17855,43,TECH,SIN,TER,N,275,Y,N,TEL,14,5,151,2,360,1,OTH,0
17856,43,ADMIN,MAR,SEC,N,388,Y,N,CEL,19,11,111,2,-1,0,UNK,0
17857,37,BLUE,MAR,SEC,N,-251,Y,N,CEL,12,5,146,3,370,1,FAIL,0
17858,46,HOUSE,MAR,PRIM,N,19,Y,N,TEL,21,7,171,1,-1,0,UNK,0
17859,55,TECH,MAR,SEC,Y,-308,N,N,CEL,2,2,781,1,-1,0,UNK,1
17860,62,retired,MAR,PRIM,N,1742,N,N,CEL,14,6,167,2,98,6,OTH,1
17861,32,ENTREP,SIN,TER,N,890,Y,Y,CEL,28,8,27,10,-1,0,UNK,0
17862,38,ADMIN,MAR,SEC,N,3632,Y,Y,CEL,13,5,323,1,-1,0,UNK,0
17863,31,SERV,MAR,SEC,N,2423,Y,Y,CEL,11,5,88,3,362,1,OTH,0
17864,25,UNEMP,SIN,TER,N,2783,N,N,CEL,21,7,137,3,-1,0,UNK,0
17865,45,SERV,MAR,SEC,N,4,Y,N,UNK,20,6,709,9,-1,0,UNK,0
17866,55,ADMIN,MAR,UNK,N,98,N,Y,CEL,28,1,214,1,-1,0,UNK,0
17867,48,HOUSE,MAR,TER,N,468,Y,N,UNK,14,5,220,1,-1,0,UNK,0
17868,36,TECH,MAR,TER,N,4932,Y,N,CEL,21,11,273,5,-1,0,UNK,0
17869,45,ADMIN,MAR,SEC,N,0,N,N,CEL,22,7,73,2,-1,0,UNK,0
17870,31,MGNT,SIN,TER,N,-26,Y,Y,UNK,23,5,448,1,-1,0,UNK,0
17871,25,STUD,SIN,TER,N,641,Y,N,UNK,12,5,53,1,-1,0,UNK,0
17872,53,SERV,MAR,PRIM,N,931,N,N,UNK,27,6,159,2,-1,0,UNK,0
17873,45,MGNT,MAR,TER,N,0,N,N,CEL,22,8,112,3,-1,0,UNK,0
17874,48,MGNT,MAR,PRIM,N,3230,Y,N,TEL,20,11,207,3,-1,0,UNK,0
17875,43,MGNT,MAR,TER,N,0,N,N,TEL,17,10,147,1,-1,0,UNK,0
17876,28,BLUE,SIN,SEC,N,339,Y,N,CEL,10,7,353,1,-1,0,UNK,0
17877,29,BLUE,MAR,PRIM,N,258,Y,N,UNK,26,5,130,1,-1,0,UNK,0
17878,32,BLUE,SIN,SEC,N,1211,Y,N,UNK,19,5,206,4,-1,0,UNK,0
17879,30,TECH,SIN,SEC,N,-754,Y,Y,UNK,26,5,974,1,-1,0,UNK,0
17880,28,STUD,SIN,TER,N,80,Y,N,UNK,19,5,234,1,-1,0,UNK,0
17881,26,BLUE,SIN,SEC,N,5005,N,Y,CEL,3,4,117,1,-1,0,UNK,1
17882,33,UNK,SIN,UNK,N,1,N,N,UNK,5,5,198,1,-1,0,UNK,0
17883,32,TECH,MAR,SEC,N,0,N,N,CEL,21,8,120,3,-1,0,UNK,0
17884,59,MGNT,MAR,TER,N,1831,N,N,CEL,17,2,122,1,92,1,FAIL,0
17885,42,UNEMP,SIN,PRIM,N,5717,N,N,CEL,29,1,70,2,-1,0,UNK,0
17886,51,BLUE,MAR,PRIM,N,1126,Y,N,CEL,17,4,326,3,-1,0,UNK,0
17887,56,SERV,MAR,SEC,N,1989,N,N,CEL,3,2,336,2,281,2,FAIL,1
17888,47,ADMIN,MAR,SEC,N,707,Y,N,CEL,29,4,152,3,-1,0,UNK,0
17889,31,SERV,MAR,SEC,N,-309,Y,N,UNK,26,5,269,1,-1,0,UNK,0
17890,33,MGNT,MAR,TER,N,442,Y,N,UNK,7,5,463,1,-1,0,UNK,0
17891,30,MGNT,SIN,TER,N,3473,N,N,CEL,12,3,1209,2,-1,0,UNK,1
17892,26,STUD,SIN,UNK,N,826,N,N,CEL,29,1,177,1,-1,0,UNK,0
17893,33,SERV,MAR,SEC,N,312,Y,Y,CEL,3,2,7,8,-1,0,UNK,0
17894,38,STUD,SIN,UNK,N,444,N,N,CEL,8,3,157,3,206,6,SUC,0
17895,36,MGNT,SIN,TER,N,3875,Y,N,UNK,27,5,21,5,-1,0,UNK,0
17896,46,BLUE,MAR,UNK,N,55,N,N,CEL,23,7,55,1,-1,0,UNK,0
17897,56,retired,DIV,SEC,N,-663,Y,N,UNK,27,5,243,2,-1,0,UNK,0
17898,37,TECH,MAR,SEC,N,712,Y,N,CEL,18,11,291,2,-1,0,UNK,0
17899,30,STUD,SIN,UNK,N,4468,N,N,CEL,2,2,204,1,-1,0,UNK,1
17900,32,MGNT,MAR,TER,N,1337,N,N,CEL,13,8,283,2,-1,0,UNK,0
17901,33,ADMIN,SIN,SEC,N,1779,Y,N,UNK,21,5,175,2,-1,0,UNK,0
17902,29,ADMIN,SIN,SEC,N,265,Y,N,CEL,25,5,304,1,-1,0,UNK,0
17903,33,MGNT,MAR,TER,N,1297,Y,N,CEL,14,10,117,1,-1,0,UNK,0
17904,49,BLUE,MAR,SEC,N,1111,Y,Y,CEL,14,4,104,3,-1,0,UNK,0
17905,27,SERV,SIN,SEC,N,4,Y,Y,UNK,9,5,490,1,-1,0,UNK,0
17906,44,TECH,SIN,SEC,N,29,Y,N,UNK,5,5,151,1,-1,0,UNK,0
17907,41,SELF,MAR,UNK,N,1377,Y,N,CEL,15,5,111,4,371,2,OTH,0
17908,45,UNK,MAR,PRIM,N,44,N,N,UNK,11,6,81,1,-1,0,UNK,0
17909,43,SERV,DIV,SEC,N,207,Y,N,UNK,16,5,132,1,-1,0,UNK,0
17910,34,ADMIN,MAR,SEC,N,3185,Y,N,UNK,13,5,520,1,-1,0,UNK,0
17911,28,ADMIN,MAR,SEC,N,568,Y,N,CEL,4,2,11,6,252,4,OTH,0
17912,46,SERV,DIV,SEC,N,348,Y,N,CEL,20,4,323,1,-1,0,UNK,0
17913,28,UNEMP,MAR,SEC,N,455,N,N,CEL,8,7,286,1,-1,0,UNK,0
17914,28,MGNT,SIN,TER,N,3611,N,N,CEL,26,2,141,2,-1,0,UNK,1
17915,43,MGNT,SIN,TER,N,-2,N,Y,CEL,9,7,124,1,-1,0,UNK,0
17916,37,ADMIN,MAR,SEC,N,-47,Y,N,UNK,30,5,122,4,-1,0,UNK,0
17917,48,TECH,MAR,TER,N,9207,N,N,CEL,18,8,445,3,-1,0,UNK,0
17918,40,BLUE,MAR,SEC,N,11084,N,N,UNK,11,6,113,1,-1,0,UNK,0
17919,31,BLUE,MAR,PRIM,N,554,Y,N,CEL,14,5,317,1,352,5,FAIL,0
17920,42,TECH,MAR,SEC,N,4945,Y,N,CEL,2,3,311,2,-1,0,UNK,1
17921,33,SERV,SIN,SEC,N,-448,Y,N,CEL,14,5,95,2,-1,0,UNK,0
17922,53,ADMIN,MAR,SEC,N,-197,Y,Y,UNK,15,5,178,1,-1,0,UNK,0
17923,42,ADMIN,SIN,SEC,N,2790,Y,N,CEL,7,5,425,1,336,1,FAIL,0
17924,34,TECH,SIN,SEC,N,60,N,N,CEL,7,8,274,2,-1,0,UNK,0
17925,55,BLUE,MAR,PRIM,N,3957,N,Y,CEL,4,2,79,2,-1,0,UNK,0
17926,53,SERV,MAR,SEC,N,139,Y,N,CEL,19,8,28,17,-1,0,UNK,0
17927,36,TECH,MAR,TER,N,837,N,N,CEL,28,8,68,6,-1,0,UNK,0
17928,28,BLUE,SIN,SEC,Y,87,Y,N,CEL,7,5,27,1,345,1,FAIL,0
17929,35,ADMIN,DIV,SEC,N,437,Y,N,UNK,4,6,908,1,-1,0,UNK,1
17930,39,BLUE,DIV,SEC,N,36,Y,N,UNK,12,5,109,2,-1,0,UNK,0
17931,43,BLUE,SIN,PRIM,N,36,Y,N,UNK,9,5,163,2,-1,0,UNK,0
17932,53,TECH,MAR,SEC,N,9146,N,N,CEL,13,8,136,4,-1,0,UNK,0
